Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,663,14271,14271,14271
Partitions scanned,,664,20604,20604,20604
Partitions scanned,,665,10119,10119,10119
Partitions scanned,,666,8504,8504,8504
Partitions scanned,,667,12241,12241,12241
Partitions scanned,,668,3915,3915,3915
Partitions scanned,,669,5332,5332,5332
Partitions scanned,,670,14702,14702,14702
Partitions scanned,,671,24487,24487,24487
Partitions scanned,,672,7366,7366,7366
Partitions scanned,,673,3272,3272,3272
Partitions scanned,,674,5343,5343,5343
Partitions scanned,,675,23259,23259,23259
Partitions scanned,,676,9481,9481,9481
Partitions scanned,,677,29644,29644,29644
Partitions scanned,,678,28144,28144,28144
Partitions scanned,,679,19938,19938,19938
Partitions scanned,,680,27461,27461,27461
Partitions scanned,,681,11509,11509,11509
Partitions scanned,,682,21345,21345,21345
Partitions scanned,,683,24743,24743,24743
Partitions scanned,,684,2838,2838,2838
Partitions scanned,,685,20368,20368,20368
Partitions scanned,,686,13559,13559,13559
Partitions scanned,,687,25370,25370,25370
Partitions scanned,,688,5813,5813,5813
Partitions scanned,,689,23571,23571,23571
Partitions scanned,,690,15008,15008,15008
