Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,426,76035,1,31155,76035
Partitions scanned,,427,95509,1,39344,95509
Partitions scanned,,428,79865,1,32926,79865
Partitions scanned,,429,76914,1,31849,76914
Partitions scanned,,430,53722,1,22040,53722
Partitions scanned,,431,27218,1,11331,27218
Partitions scanned,,432,80235,1,33070,80235
Partitions scanned,,433,88137,1,36164,88137
Partitions scanned,,434,30375,1,12565,30375
Partitions scanned,,435,26426,1,10846,26426
Partitions scanned,,436,88197,1,36204,88197
Partitions scanned,,437,70848,0,29345,70848
Partitions scanned,,438,55313,1,22954,55313
Partitions scanned,,439,47092,1,19200,47092
Partitions scanned,,440,72646,1,29763,72646
Partitions scanned,,441,63650,1,26112,63650
Partitions scanned,,442,80078,0,33175,80078
Partitions scanned,,443,43259,0,17662,43259
Partitions scanned,,444,27267,1,11225,27267
Partitions scanned,,445,53108,1,21729,53108
Partitions scanned,,446,10259,1,4218,10259
Partitions scanned,,447,53900,0,22102,53900
Partitions scanned,,448,67124,1,27514,67124
Partitions scanned,,449,38076,1,15493,38076
Partitions scanned,,450,40378,0,16672,40378
Partitions scanned,,451,29843,1,12267,29843
Partitions scanned,,452,98808,1,40821,98808
Partitions scanned,,453,14126,1,5800,14126
Partitions scanned,,454,49287,1,20327,49287
Partitions scanned,,455,31859,1,13133,31859
Partitions scanned,,456,49310,1,20432,49310
Partitions scanned,,457,15905,1,6635,15905
Partitions scanned,,458,9313,0,3800,9313
Partitions scanned,,459,81296,1,33751,81296
Partitions scanned,,460,75616,1,31297,75616
Partitions scanned,,461,17540,1,7172,17540
Partitions scanned,,462,18328,0,7538,18328
Partitions scanned,,463,45225,1,18730,45225
Partitions scanned,,464,798,1,350,798
Partitions scanned,,465,40938,1,16720,40938
Partitions scanned,,466,26759,1,11053,26759
Partitions scanned,,467,32106,1,13138,32106
Partitions scanned,,468,38424,1,15852,38424
Partitions scanned,,469,33551,1,13935,33551
Partitions scanned,,470,34527,1,14213,34527
